Value,Count
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,1.8958327560906338
6,0.0
7,0.731816079376955
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.1261351476101941
14,0.0
