Value,Count
0,1.9822546723547367
1,2.83680190106778
2,2.0065415947249665
3,2.686454366272519
4,2.6935621295493766
5,2.422208923689826
6,2.841761027489198
7,2.8401590641260146
8,2.5291391797855476
9,2.4401442503011026
10,2.3601452588877865
11,2.7447485388886332
12,3.121140924611243
13,1.5619205697364338
14,3.033681668821379
