Value,Count
0,3.317677553327656
1,3.3327211654109488
2,2.0714761745314068
3,2.9901978120521275
4,2.1732156970155647
5,1.7863727629562374
6,2.819980035117372
7,2.5051547812625325
8,2.6992794224201564
9,0.9291495057244511
10,2.07283818795981
11,0.21389253048102683
12,2.147586480876873
13,2.8252713054720067
14,3.059744869873284
