Value,Count
0,1.9594614922704505
1,2.0144757898699863
2,1.246659726733693
3,2.7011992936988833
4,3.3717947835576427
5,3.4315003233302788
6,3.096290497087106
7,3.0476911717746598
8,2.9779272946604047
9,3.1165130415179867
10,1.951191793662507
11,1.7673224969859624
12,2.953814124156886
13,2.19256037989217
14,1.3504273544161667
