Value,Count
0,4.574551130965379
1,4.288460729347245
2,4.661824386868674
3,4.943326778131605
4,5.020407004830368
5,3.987180452401572
6,4.845389604479659
7,4.457729125662698
8,4.942123641011105
9,4.927482346641903
10,4.749538984695904
11,4.592754257852731
12,4.8265558179459065
13,5.212198317230321
14,4.455278740664966
