Value,Count
0,4.2272309112455595
1,2.998958532551407
2,3.065086898942484
3,3.0737178209794855
4,3.6187343682130457
5,3.651396488294373
6,1.7840279048701304
7,3.5520024864367308
8,2.5374186658456046
9,3.5927803353073307
10,4.296673743996282
11,2.456037711015017
12,2.4522824870532243
13,2.1763576258319604
14,1.248789753583827
