Value,Count
0,3.867966286883921
1,4.545621920344177
2,5.099837134444057
3,4.605169110376562
4,3.4029401262847894
5,4.981949056381908
6,4.8630114309022625
7,4.895471317426413
8,4.738081741318944
9,4.726624787468406
10,4.738032415068386
11,4.15101791863915
12,4.8246827080210135
13,4.649839815415794
14,4.249606773252872
