Value,Count
0,3.3596432101661606
1,2.0247041014112317
2,3.1204248458056427
3,2.8399368477779117
4,2.1157924679791464
5,1.4676498706579761
6,2.570996078272253
7,3.105570442220392
8,3.7108556479817634
9,3.199268267436264
10,2.889556554691058
11,2.1818515148396407
12,2.9642528324655255
13,2.8143817169190766
14,2.208121732622937
