Value,Count
0,0.0
1,0.0
2,0.0
3,0.8391698606046466
4,0.0
5,0.0
6,0.5148156530047155
7,0.0
8,0.0
9,0.0
10,1.4808079286602576
11,0.0
12,0.0
13,0.0
14,0.0
