Value,Count
0,1.9895515462888667
1,0.0
2,0.0
3,0.0
4,1.2018457072260085
5,0.0
6,0.0
7,0.0
8,0.0
9,0.9993506898146105
10,0.0
11,1.4493195121817146
12,0.0
13,0.0
14,0.0
