Value,Count
0,3.9650855992219056
1,4.529336306730839
2,5.033643863285404
3,4.482163414293159
4,4.571809960656161
5,5.169708802095111
6,4.652566095845622
7,5.036687246498906
8,4.3559577503595355
9,4.8209194351155915
10,4.785968926332078
11,4.7075290008563835
12,4.349039987654621
13,3.7712848376999264
14,4.012560430622423
