Value,Count
0,2.9103138363810075
1,2.8533327245049636
2,2.726156379579554
3,2.66349135312204
4,2.6950631996626333
5,4.457247575931154
6,3.571015171522823
7,2.9018051918926093
8,4.126301490159367
9,3.7131542922389067
10,3.3992608714700343
11,2.7775314270312426
12,2.942108429619534
13,2.7264364724979053
14,3.527436316199493
