Value,Count
0,3.060277451710147
1,4.151142322610238
2,3.8779385151999626
3,3.447080466491775
4,4.153020252295407
5,3.8431375271458736
6,4.132612932556194
7,4.1981494534261445
8,3.786178013871479
9,3.150948102859402
10,3.010270803385016
11,2.483660752711498
12,3.9738485057702566
13,3.7220226223016772
14,4.310902986389433
