Value,Count
0,1.6978872867468857
1,1.5780631014211632
2,1.7710853381763736
3,1.1111720959865523
4,1.8873319395716925
5,1.8767034544763284
6,2.256040793211222
7,3.2510165859819375
8,1.746737071301464
9,2.5246086001694863
10,1.8657436859457572
11,1.5056188864277464
12,1.6363847471071606
13,2.0925671426279466
14,4.160593157150479
