Value,Count
0,1.7192626982933723
1,2.316667060823403
2,2.1789079722560647
3,1.5764496814379938
4,1.9614021888829094
5,1.8454349418833558
6,2.1319291891275163
7,3.696872486437134
8,2.200753340203728
9,1.7138186849702985
10,1.4970713567050138
11,1.914799479650924
12,2.507252197535872
13,1.8479737776291112
14,4.136883772055129
